Block_ID,N_Number,Cmd_F,Cmd_S,Is_G01,Is_G02,Is_G03,Is_Traori,Is_Cycle800,Is_MCALL_Sub,C832_Tol,C832_Mode,Tgt_X,Tgt_Y,Tgt_Z,Tgt_B,Tgt_C,Delta_3D,Delta_Rot,Tool_Vector_Delta,Kinematic_Blend_Ratio,Sharpness_Angle,Is_Motion_Block,Is_Reversal_X,Is_Reversal_Y,Is_Reversal_Z,Theo_Duration,Duration_Sec,Target_Feedrate
362,362,1500.0,2050.0,1,0,0,0,1,0,0.1,0,38.36,-76.519,72.425,0.0,0.0,0.3465977495599132,0.0,0.0,0.0,0.025884392652501247,1,0,0,0,0.013863909982396528,0.013863909982396528,1500.0
363,363,1500.0,2050.0,1,0,0,0,1,0,0.1,0,38.79,-75.966,72.425,0.0,0.0,0.7005062455110679,0.0,0.0,0.0,0.030495609345855768,1,0,0,0,0.028020249820442718,0.028020249820442718,1500.0
364,364,1500.0,2050.0,1,0,0,0,1,0,0.1,0,39.188,-75.39,72.425,0.0,0.0,0.7001285596231559,0.0,0.0,0.0,0.056276643911774206,1,0,0,0,0.028005142384926233,0.028005142384926233,1500.0
365,365,1500.0,2050.0,1,0,0,0,1,0,0.1,0,39.553,-74.792,72.425,0.0,0.0,0.7005918926165182,0.0,0.0,0.0,0.05663322759411733,1,0,0,0,0.02802367570466073,0.02802367570466073,1500.0
366,366,1500.0,2050.0,1,0,0,0,1,0,0.1,0,39.825,-74.288,72.425,0.0,0.0,0.572712842531061,0.0,0.0,0.0,0.05312065145873924,1,0,0,0,0.02290851370124244,0.02290851370124244,1500.0
367,367,1500.0,2050.0,1,0,0,0,1,0,0.1,0,39.983,-73.979,72.425,0.0,0.0,0.34705186932214704,0.0,0.0,0.0,0.022219459535571157,1,0,0,0,0.013882074772885881,0.013882074772885881,1500.0
368,368,1500.0,2050.0,1,0,0,0,1,0,0.1,0,40.283,-73.347,72.425,0.0,0.0,0.6995884504478393,0.0,0.0,0.0,0.02947787758688332,1,0,0,0,0.027983538017913572,0.027983538017913572,1500.0
369,369,1500.0,2050.0,1,0,0,0,1,0,0.1,0,40.547,-72.698,72.425,0.0,0.0,0.7006404213289431,0.0,0.0,0.0,0.05685289048732378,1,0,0,0,0.028025616853157725,0.028025616853157725,1500.0
370,370,1500.0,2050.0,1,0,0,0,1,0,0.1,0,40.824,-71.873,72.425,0.0,0.0,0.8702608804260834,0.0,0.0,0.0,0.06240643132102834,1,0,0,0,0.034810435217043335,0.034810435217043335,1500.0
371,371,1500.0,2050.0,1,0,0,0,1,0,0.1,0,41.012,-71.198,72.425,0.0,0.0,0.7006918010081296,0.0,0.0,0.0,0.05229638552382771,1,0,0,0,0.02802767204032518,0.02802767204032518,1500.0
372,372,1500.0,2050.0,1,0,0,0,1,0,0.1,0,41.182,-70.413,72.425,0.0,0.0,0.8031967380411821,0.0,0.0,0.0,0.058367155134774716,1,0,0,0,0.032127869521647284,0.032127869521647284,1500.0
373,373,1500.0,2050.0,1,0,0,0,1,0,0.1,0,41.296,-69.723,72.425,0.0,0.0,0.6993539876200008,0.0,0.0,0.0,0.04952900172731821,1,0,0,0,0.02797415950480003,0.02797415950480003,1500.0
374,374,1500.0,2050.0,1,0,0,0,1,0,0.1,0,41.351,-69.249,72.425,0.0,0.0,0.47718025944081505,0.0,0.0,0.0,0.04822107208901881,1,0,0,0,0.019087210377632603,0.019087210377632603,1500.0
375,375,1500.0,2050.0,1,0,0,0,1,0,0.1,0,41.421,-68.32,72.425,0.0,0.0,0.9316335116342712,0.0,0.0,0.0,0.04030944870350021,1,0,0,0,0.03726534046537085,0.03726534046537085,1500.0
376,376,1500.0,2050.0,1,0,0,0,1,0,0.1,0,42.055,-50.312,72.425,0.0,0.0,18.019157028007715,0.0,0.0,0.0,0.04001568087509976,1,0,0,0,0.7207662811203086,0.7207662811203086,1500.0
377,377,1500.0,2050.0,1,0,0,0,1,0,0.1,0,42.033,-49.909,72.425,0.0,0.0,0.4036000495540094,0.0,0.0,0.0,0.08972847791944859,1,1,0,0,0.01614400198216038,0.01614400198216038,1500.0
378,378,1500.0,2050.0,1,0,0,0,1,0,0.1,0,42.052,-49.506,72.425,0.0,0.0,0.4034476422040398,0.0,0.0,0.0,0.10164795489476951,1,1,0,0,0.01613790568816159,0.01613790568816159,1500.0
379,379,1500.0,2050.0,1,0,0,0,1,0,0.1,0,42.111,-49.107,72.425,0.0,0.0,0.4033385674591514,0.0,0.0,0.0,0.09969433465843587,1,0,0,0,0.016133542698366057,0.016133542698366057,1500.0
380,380,1500.0,2050.0,1,0,0,0,1,0,0.1,0,42.208,-48.716,72.425,0.0,0.0,0.4028523302650723,0.0,0.0,0.0,0.09636667313135142,1,0,0,0,0.016114093210602892,0.016114093210602892,1500.0
381,381,1500.0,2050.0,1,0,0,0,1,0,0.1,0,42.344,-48.337,72.425,0.0,0.0,0.4026623896020078,0.0,0.0,0.0,0.10135492326172907,1,0,0,0,0.01610649558408031,0.01610649558408031,1500.0
382,382,1500.0,2050.0,1,0,0,0,1,0,0.1,0,42.517,-47.972,72.425,0.0,0.0,0.403923260038342,0.0,0.0,0.0,0.09808229127837922,1,0,0,0,0.016156930401533678,0.016156930401533678,1500.0
383,383,1500.0,2050.0,1,0,0,0,1,0,0.1,0,42.725,-47.627,72.425,0.0,0.0,0.4028510891135812,0.0,0.0,0.0,0.09993832365090254,1,0,0,0,0.01611404356454325,0.01611404356454325,1500.0
384,384,1500.0,2050.0,1,0,0,0,1,0,0.1,0,42.967,-47.304,72.425,0.0,0.0,0.4036000495540095,0.0,0.0,0.0,0.10045750629223468,1,0,0,0,0.016144001982160382,0.016144001982160382,1500.0
385,385,1500.0,2050.0,1,0,0,0,1,0,0.1,0,43.239,-47.007,72.425,0.0,0.0,0.40273192076119524,0.0,0.0,0.0,0.09848410324757696,1,0,0,0,0.01610927683044781,0.01610927683044781,1500.0
386,386,1500.0,2050.0,1,0,0,0,1,0,0.1,0,43.465,-46.799,72.425,0.0,0.0,0.30714817271148165,0.0,0.0,0.0,0.08535938951299148,1,0,0,0,0.012285926908459267,0.012285926908459267,1500.0
387,387,1500.0,2050.0,1,0,0,0,1,0,0.1,0,43.782,-46.551,72.425,0.0,0.0,0.4024835400361043,0.0,0.0,0.0,0.08007124287670901,1,0,0,0,0.016099341601444175,0.016099341601444175,1500.0
388,388,1500.0,2050.0,1,0,0,0,1,0,0.1,0,44.122,-46.335,72.425,0.0,0.0,0.4028101289689756,0.0,0.0,0.0,0.09790841941476591,1,0,0,0,0.016112405158759027,0.016112405158759027,1500.0
389,389,1500.0,2050.0,1,0,0,0,1,0,0.1,0,44.483,-46.153,72.425,0.0,0.0,0.4042833164997026,0.0,0.0,0.0,0.09900142215859395,1,0,0,0,0.016171332659988102,0.016171332659988102,1500.0
390,390,1500.0,2050.0,1,0,0,0,1,0,0.1,0,44.859,-46.009,72.425,0.0,0.0,0.4026313450291757,0.0,0.0,0.0,0.10121887962683294,1,0,0,0,0.01610525380116703,0.01610525380116703,1500.0
391,391,1500.0,2050.0,1,0,0,0,1,0,0.1,0,45.248,-45.902,72.425,0.0,0.0,0.4034476422040369,0.0,0.0,0.0,0.09732134249248553,1,0,0,0,0.016137905688161477,0.016137905688161477,1500.0
392,392,1500.0,2050.0,1,0,0,0,1,0,0.1,0,45.645,-45.834,72.425,0.0,0.0,0.40278157852613383,0.0,0.0,0.0,0.09878751560533537,1,0,0,0,0.016111263141045353,0.016111263141045353,1500.0
393,393,1500.0,2050.0,1,0,0,0,1,0,0.1,0,46.047,-45.806,72.425,0.0,0.0,0.4029739445671338,0.0,0.0,0.0,0.10009901048320641,1,0,0,0,0.016118957782685354,0.016118957782685354,1500.0
394,394,1500.0,2050.0,1,0,0,0,1,0,0.1,0,46.45,-45.818,72.425,0.0,0.0,0.40317862046493075,0.0,0.0,0.0,0.09930731179813808,1,0,1,0,0.016127144818597228,0.016127144818597228,1500.0
395,395,1500.0,2050.0,1,0,0,0,1,0,0.1,0,47.403,-45.927,72.425,0.0,0.0,0.959213219258363,0.0,0.0,0.0,0.08411290906301748,1,0,0,0,0.038368528770334524,0.038368528770334524,1500.0
396,396,1500.0,2050.0,1,0,0,0,1,0,0.1,0,47.733,-45.951,72.425,0.0,0.0,0.33087157629509206,0.0,0.0,0.0,0.04128133444935132,1,0,0,0,0.013234863051803682,0.013234863051803682,1500.0
397,397,1500.0,2050.0,1,0,0,0,1,0,0.1,0,48.138,-45.995,72.425,0.0,0.0,0.40738311207019945,0.0,0.0,0.0,0.035618086732128094,1,0,0,0,0.016295324482807978,0.016295324482807978,1500.0
398,398,1500.0,2050.0,1,0,0,0,1,0,0.1,0,48.538,-46.078,72.425,0.0,0.0,0.40852050132153683,0.0,0.0,0.0,0.09637904709975997,1,0,0,0,0.016340820052861475,0.016340820052861475,1500.0
399,399,1500.0,2050.0,1,0,0,0,1,0,0.1,0,48.928,-46.2,72.425,0.0,0.0,0.40863675801376514,0.0,0.0,0.0,0.09858025160721734,1,0,0,0,0.016345470320550604,0.016345470320550604,1500.0
400,400,1500.0,2050.0,1,0,0,0,1,0,0.1,0,49.303,-46.36,72.425,0.0,0.0,0.4077070026379224,0.0,0.0,0.0,0.10010464254923587,1,0,0,0,0.016308280105516895,0.016308280105516895,1500.0
401,401,1500.0,2050.0,1,0,0,0,1,0,0.1,0,50.231,-46.871,72.425,0.0,0.0,1.0593889748340837,0.0,0.0,0.0,0.1000579865604602,1,0,0,0,0.042375558993363344,0.042375558993363344,1500.0
402,402,1500.0,2050.0,1,0,0,0,1,0,0.1,0,50.861,-47.177,72.425,0.0,0.0,0.7003827525003686,0.0,0.0,0.0,0.05118560599351182,1,0,0,0,0.028015310100014745,0.028015310100014745,1500.0
403,403,1500.0,2050.0,1,0,0,0,1,0,0.1,0,51.508,-47.445,72.425,0.0,0.0,0.7003092174175687,0.0,0.0,0.0,0.05944973428361133,1,0,0,0,0.028012368696702747,0.028012368696702747,1500.0
404,404,1500.0,2050.0,1,0,0,0,1,0,0.1,0,52.114,-47.661,72.425,0.0,0.0,0.6433443867789583,0.0,0.0,0.0,0.05030754007129682,1,0,0,0,0.02573377547115833,0.02573377547115833,1500.0
405,405,1500.0,2050.0,1,0,0,0,1,0,0.1,0,52.783,-47.867,72.425,0.0,0.0,0.69999785713958,0.0,0.0,0.0,0.043687594379506055,1,0,0,0,0.027999914285583197,0.027999914285583197,1500.0
406,406,1500.0,2050.0,1,0,0,0,1,0,0.1,0,53.588,-48.062,72.425,0.0,0.0,0.8282813531644906,0.0,0.0,0.0,0.06105084386981752,1,0,0,0,0.03313125412657962,0.03313125412657962,1500.0
407,407,1500.0,2050.0,1,0,0,0,1,0,0.1,0,54.275,-48.193,72.425,0.0,0.0,0.6993782953452279,0.0,0.0,0.0,0.04923598890491938,1,0,0,0,0.027975131813809114,0.027975131813809114,1500.0
408,408,1500.0,2050.0,1,0,0,0,1,0,0.1,0,55.096,-48.298,72.425,0.0,0.0,0.8276871389601251,0.0,0.0,0.0,0.061219878854566964,1,0,0,0,0.033107485558405,0.033107485558405,1500.0
409,409,1500.0,2050.0,1,0,0,0,1,0,0.1,0,55.794,-48.353,72.425,0.0,0.0,0.7001635523218847,0.0,0.0,0.0,0.048568195411919535,1,0,0,0,0.028006542092875387,0.028006542092875387,1500.0
410,410,1500.0,2050.0,1,0,0,0,1,0,0.1,0,56.582,-48.37,72.425,0.0,0.0,0.7881833543027954,0.0,0.0,0.0,0.05706382844666223,1,0,0,0,0.031527334172111815,0.031527334172111815,1500.0
411,411,1500.0,2050.0,1,0,0,0,1,0,0.1,0,57.335,-48.345,72.425,0.0,0.0,0.7534148923402033,0.0,0.0,0.0,0.054758598625238006,1,0,1,0,0.03013659569360813,0.03013659569360813,1500.0
412,412,1500.0,2050.0,1,0,0,0,1,0,0.1,0,58.086,-48.28,72.425,0.0,0.0,0.7538076677773955,0.0,0.0,0.0,0.05314776863525782,1,0,0,0,0.03015230671109582,0.03015230671109582,1500.0
413,413,1500.0,2050.0,1,0,0,0,1,0,0.1,0,58.832,-48.175,72.425,0.0,0.0,0.7533531708302582,0.0,0.0,0.0,0.05349599621150141,1,0,0,0,0.030134126833210324,0.030134126833210324,1500.0
414,414,1500.0,2050.0,1,0,0,0,1,0,0.1,0,59.617,-48.021,72.425,0.0,0.0,0.7999631241501033,0.0,0.0,0.0,0.0538860991128003,1,0,0,0,0.03199852496600413,0.03199852496600413,1500.0
415,415,1500.0,2050.0,1,0,0,0,1,0,0.1,0,60.296,-47.847,72.425,0.0,0.0,0.7009400830313548,0.0,0.0,0.0,0.05714274370093121,1,0,0,0,0.02803760332125419,0.02803760332125419,1500.0
416,416,1500.0,2050.0,1,0,0,0,1,0,0.1,0,60.963,-47.635,72.425,0.0,0.0,0.6998807041203547,0.0,0.0,0.0,0.05688238857327082,1,0,0,0,0.02799522816481419,0.02799522816481419,1500.0
417,417,1500.0,2050.0,1,0,0,0,1,0,0.1,0,61.355,-47.496,72.425,0.0,0.0,0.415914654706943,0.0,0.0,0.0,0.033016334488133854,1,0,0,0,0.016636586188277718,0.016636586188277718,1500.0
418,418,1500.0,2050.0,1,0,0,0,1,0,0.1,0,62.007,-47.242,72.425,0.0,0.0,0.6997285187842524,0.0,0.0,0.0,0.030723596148636165,1,0,0,0,0.027989140751370094,0.027989140751370094,1500.0
419,419,1500.0,2050.0,1,0,0,0,1,0,0.1,0,62.644,-46.952,72.425,0.0,0.0,0.6999064223165837,0.0,0.0,0.0,0.055735451828845275,1,0,0,0,0.02799625689266335,0.02799625689266335,1500.0
420,420,1500.0,2050.0,1,0,0,0,1,0,0.1,0,63.342,-46.582,72.425,0.0,0.0,0.7900025316415124,0.0,0.0,0.0,0.06020696683158432,1,0,0,0,0.03160010126566049,0.03160010126566049,1500.0
421,421,1500.0,2050.0,1,0,0,0,1,0,0.1,0,63.945,-46.225,72.425,0.0,0.0,0.7007553067940344,0.0,0.0,0.0,0.047120166600411253,1,0,0,0,0.028030212271761376,0.028030212271761376,1500.0
422,422,1500.0,2050.0,1,0,0,0,1,0,0.1,0,64.641,-45.753,72.425,0.0,0.0,0.8409518416651505,0.0,0.0,0.0,0.06137215282317131,1,0,0,0,0.03363807366660602,0.03363807366660602,1500.0
423,423,1500.0,2050.0,1,0,0,0,1,0,0.1,0,65.2,-45.331,72.425,0.0,0.0,0.7004034551599491,0.0,0.0,0.0,0.0507241551969999,1,0,0,0,0.028016138206397964,0.028016138206397964,1500.0
424,424,1500.0,2050.0,1,0,0,0,1,0,0.1,0,65.733,-44.878,72.425,0.0,0.0,0.6994983917065171,0.0,0.0,0.0,0.05779744026445125,1,0,0,0,0.02797993566826068,0.02797993566826068,1500.0
425,425,1500.0,2050.0,1,0,0,0,1,0,0.1,0,66.739,-43.909,72.425,0.0,0.0,1.396780942023481,0.0,0.0,0.0,0.06222657645071354,1,0,0,0,0.05587123768093924,0.05587123768093924,1500.0
426,426,1500.0,2050.0,1,0,0,0,1,0,0.1,0,67.15,-43.57,72.425,0.0,0.0,0.5327682422967798,0.0,0.0,0.0,0.07697472211782182,1,0,0,0,0.02131072969187119,0.02131072969187119,1500.0
427,427,1500.0,2050.0,1,0,0,0,1,0,0.1,0,67.585,-43.263,72.425,0.0,0.0,0.5324227643517799,0.0,0.0,0.0,0.07511876424208291,1,0,0,0,0.0212969105740712,0.0212969105740712,1500.0
428,428,1500.0,2050.0,1,0,0,0,1,0,0.1,0,68.041,-42.989,72.425,0.0,0.0,0.5319887216849651,0.0,0.0,0.0,0.07350844556171929,1,0,0,0,0.021279548867398607,0.021279548867398607,1500.0
429,429,1500.0,2050.0,1,0,0,0,1,0,0.1,0,68.518,-42.75,72.425,0.0,0.0,0.5335260068637726,0.0,0.0,0.0,0.0765784137350476,1,0,0,0,0.021341040274550905,0.021341040274550905,1500.0
430,430,1500.0,2050.0,1,0,0,0,1,0,0.1,0,69.01,-42.548,72.425,0.0,0.0,0.5318533632496871,0.0,0.0,0.0,0.07490149174700818,1,0,0,0,0.021274134529987485,0.021274134529987485,1500.0
431,431,1500.0,2050.0,1,0,0,0,1,0,0.1,0,69.517,-42.383,72.425,0.0,0.0,0.5331735177219423,0.0,0.0,0.0,0.07495110316934432,1,0,0,0,0.021326940708877692,0.021326940708877692,1500.0
432,432,1500.0,2050.0,1,0,0,0,1,0,0.1,0,70.034,-42.256,72.425,0.0,0.0,0.5323701719668478,0.0,0.0,0.0,0.07375477854173859,1,0,0,0,0.02129480687867391,0.02129480687867391,1500.0
433,433,1500.0,2050.0,1,0,0,0,1,0,0.1,0,70.56,-42.169,72.425,0.0,0.0,0.5331463213790344,0.0,0.0,0.0,0.07696320611384581,1,0,0,0,0.021325852855161375,0.021325852855161375,1500.0
434,434,1500.0,2050.0,1,0,0,0,1,0,0.1,0,71.09,-42.121,72.425,0.0,0.0,0.532169146042873,0.0,0.0,0.0,0.07359561677230864,1,0,0,0,0.02128676584171492,0.02128676584171492,1500.0
435,435,1500.0,2050.0,1,0,0,0,1,0,0.1,0,72.357,-42.114,72.425,0.0,0.0,1.2670193368690115,0.0,0.0,0.0,0.0847948297618663,1,0,0,0,0.05068077347476046,0.05068077347476046,1500.0
436,436,1500.0,2050.0,1,0,0,0,1,0,0.1,0,73.406,-42.085,72.425,0.0,0.0,1.0494007813986101,0.0,0.0,0.0,0.022113531296305444,1,0,0,0,0.04197603125594441,0.04197603125594441,1500.0
437,437,1500.0,2050.0,1,0,0,0,1,0,0.1,0,74.215,-42.106,72.425,0.0,0.0,0.8092725128162923,0.0,0.0,0.0,0.05359048182173007,1,0,1,0,0.03237090051265169,0.03237090051265169,1500.0
438,438,1500.0,2050.0,1,0,0,0,1,0,0.1,0,75.022,-42.166,72.425,0.0,0.0,0.8092274093232402,0.0,0.0,0.0,0.048260752848851625,1,0,0,0,0.032369096372929604,0.032369096372929604,1500.0
439,439,1500.0,2050.0,1,0,0,0,1,0,0.1,0,75.825,-42.266,72.425,0.0,0.0,0.8092026940142969,0.0,0.0,0.0,0.04968225628198452,1,0,0,0,0.032368107760571876,0.032368107760571876,1500.0
440,440,1500.0,2050.0,1,0,0,0,1,0,0.1,0,76.622,-42.406,72.425,0.0,0.0,0.8092026940142967,0.0,0.0,0.0,0.04998958723784049,1,0,0,0,0.03236810776057187,0.03236810776057187,1500.0
441,441,1500.0,2050.0,1,0,0,0,1,0,0.1,0,77.441,-42.592,72.425,0.0,0.0,0.8398553446874076,0.0,0.0,0.0,0.049433531857807675,1,0,0,0,0.03359421378749631,0.03359421378749631,1500.0
442,442,1500.0,2050.0,1,0,0,0,1,0,0.1,0,77.802,-42.808,72.425,0.0,0.0,0.42068634396662263,0.0,0.0,0.0,0.3158782355397218,1,0,0,0,0.016827453758664904,0.016827453758664904,1500.0
443,443,1500.0,2050.0,1,0,0,0,1,0,0.1,0,78.141,-43.058,72.425,0.0,0.0,0.42121372247351946,0.0,0.0,0.0,0.0962326007492941,1,0,0,0,0.016848548898940777,0.016848548898940777,1500.0
444,444,1500.0,2050.0,1,0,0,0,1,0,0.1,0,78.839,-43.65,72.425,0.0,0.0,0.915242044488773,0.0,0.0,0.0,0.06798270420726549,1,0,0,0,0.036609681779550915,0.036609681779550915,1500.0
445,445,1500.0,2050.0,1,0,0,0,1,0,0.1,0,79.399,-44.072,72.425,0.0,0.0,0.7012018254397274,0.0,0.0,0.0,0.05762890612529476,1,0,0,0,0.028048073017589097,0.028048073017589097,1500.0
446,446,1500.0,2050.0,1,0,0,0,1,0,0.1,0,79.981,-44.46,72.425,0.0,0.0,0.6994769474400075,0.0,0.0,0.0,0.0577803039096362,1,0,0,0,0.0279790778976003,0.0279790778976003,1500.0
447,447,1500.0,2050.0,1,0,0,0,1,0,0.1,0,80.561,-44.802,72.425,0.0,0.0,0.6733231022325119,0.0,0.0,0.0,0.0552243198118495,1,0,0,0,0.026932924089300477,0.026932924089300477,1500.0
448,448,1500.0,2050.0,1,0,0,0,1,0,0.1,0,80.865,-44.97,72.425,0.0,0.0,0.34733269353746754,0.0,0.0,0.0,0.027916912076579117,1,0,0,0,0.013893307741498702,0.013893307741498702,1500.0
449,449,1500.0,2050.0,1,0,0,0,1,0,0.1,0,81.488,-45.291,72.425,0.0,0.0,0.7008352160101579,0.0,0.0,0.0,0.029089277035549296,1,0,0,0,0.028033408640406314,0.028033408640406314,1500.0
450,450,1500.0,2050.0,1,0,0,0,1,0,0.1,0,82.127,-45.576,72.425,0.0,0.0,0.6996756391357332,0.0,0.0,0.0,0.05624171441561027,1,0,0,0,0.027987025565429327,0.027987025565429327,1500.0
451,451,1500.0,2050.0,1,0,0,0,1,0,0.1,0,82.782,-45.823,72.425,0.0,0.0,0.7000242852930185,0.0,0.0,0.0,0.058920554679508665,1,0,0,0,0.02800097141172074,0.02800097141172074,1500.0
452,452,1500.0,2050.0,1,0,0,0,1,0,0.1,0,83.353,-46.006,72.425,0.0,0.0,0.5996082054141667,0.0,0.0,0.0,0.05046212594831021,1,0,0,0,0.023984328216566667,0.023984328216566667,1500.0
453,453,1500.0,2050.0,1,0,0,0,1,0,0.1,0,83.687,-46.103,72.425,0.0,0.0,0.34780023001717864,0.0,0.0,0.0,0.027503676121227394,1,0,0,0,0.013912009200687147,0.013912009200687147,1500.0
454,454,1500.0,2050.0,1,0,0,0,1,0,0.1,0,84.364,-46.28,72.425,0.0,0.0,0.6997556716454744,0.0,0.0,0.0,0.026920539883044766,1,0,0,0,0.027990226865818972,0.027990226865818972,1500.0
455,455,1500.0,2050.0,1,0,0,0,1,0,0.1,0,85.05,-46.419,72.425,0.0,0.0,0.6999407117749252,0.0,0.0,0.0,0.05580621430517667,1,0,0,0,0.02799762847099701,0.02799762847099701,1500.0
456,456,1500.0,2050.0,1,0,0,0,1,0,0.1,0,85.779,-46.523,72.425,0.0,0.0,0.7363810155075972,0.0,0.0,0.0,0.05821226382875436,1,0,0,0,0.02945524062030389,0.02945524062030389,1500.0
457,457,1500.0,2050.0,1,0,0,0,1,0,0.1,0,86.476,-46.59,72.425,0.0,0.0,0.7002128247897234,0.0,0.0,0.0,0.04587319642208372,1,0,0,0,0.028008512991588935,0.028008512991588935,1500.0
458,458,1500.0,2050.0,1,0,0,0,1,0,0.1,0,86.762,-46.607,72.425,0.0,0.0,0.2865047992617238,0.0,0.0,0.0,0.03646110628325867,1,0,0,0,0.011460191970468952,0.011460191970468952,1500.0
459,459,1500.0,2050.0,1,0,0,0,1,0,0.1,0,87.462,-46.627,72.425,0.0,0.0,0.7002856560004668,0.0,0.0,0.0,0.030807044897831284,1,0,0,0,0.02801142624001867,0.02801142624001867,1500.0
460,460,1500.0,2050.0,1,0,0,0,1,0,0.1,0,88.318,-46.599,72.425,0.0,0.0,0.8564578214950174,0.0,0.0,0.0,0.06126227943920089,1,0,1,0,0.034258312859800695,0.034258312859800695,1500.0
461,461,1500.0,2050.0,1,0,0,0,1,0,0.1,0,89.015,-46.541,72.425,0.0,0.0,0.6994090362584714,0.0,0.0,0.0,0.05032387364643473,1,0,0,0,0.027976361450338855,0.027976361450338855,1500.0
462,462,1500.0,2050.0,1,0,0,0,1,0,0.1,0,89.709,-46.443,72.425,0.0,0.0,0.7008851546437571,0.0,0.0,0.0,0.05726035575527319,1,0,0,0,0.028035406185750286,0.028035406185750286,1500.0
463,463,1500.0,2050.0,1,0,0,0,1,0,0.1,0,90.395,-46.306,72.425,0.0,0.0,0.6995462815282419,0.0,0.0,0.0,0.056832361224017226,1,0,0,0,0.02798185126112968,0.02798185126112968,1500.0
464,464,1500.0,2050.0,1,0,0,0,1,0,0.1,0,91.435,-46.049,72.425,0.0,0.0,1.0712838092681192,0.0,0.0,0.0,0.045146681492354554,1,0,0,0,0.042851352370724766,0.042851352370724766,1500.0
465,465,1500.0,2050.0,1,0,0,0,1,0,0.1,0,91.931,-45.973,72.425,0.0,0.0,0.5017888001938616,0.0,0.0,0.0,0.09021862585510744,1,0,0,0,0.020071552007754463,0.020071552007754463,1500.0
466,466,1500.0,2050.0,1,0,0,0,1,0,0.1,0,92.43,-45.936,72.425,0.0,0.0,0.5003698632012218,0.0,0.0,0.0,0.07803041312433392,1,0,0,0,0.02001479452804887,0.02001479452804887,1500.0
467,467,1500.0,2050.0,1,0,0,0,1,0,0.1,0,93.455,-45.937,72.425,0.0,0.0,1.0250004878047534,0.0,0.0,0.0,0.07498846418563866,1,0,1,0,0.041000019512190136,0.041000019512190136,1500.0
468,468,1500.0,2050.0,1,0,0,0,1,0,0.1,0,96.31,-45.892,72.425,0.0,0.0,2.8553546189571657,0.0,0.0,0.0,0.016736125744340743,1,0,1,0,0.11421418475828662,0.11421418475828662,1500.0
469,469,1500.0,2050.0,1,0,0,0,1,0,0.1,0,99.167,-45.888,72.425,0.0,0.0,2.8570028001386345,0.0,0.0,0.0,0.014360447209087416,1,0,0,0,0.11428011200554537,0.11428011200554537,1500.0
470,470,1500.0,2050.0,1,0,0,0,1,0,0.1,0,102.023,-45.923,72.425,0.0,0.0,2.856214452732842,0.0,0.0,0.0,0.013654357613652121,1,0,1,0,0.11424857810931367,0.11424857810931367,1500.0
471,471,1500.0,2050.0,1,0,0,0,1,0,0.1,0,104.823,-45.996,72.425,0.0,0.0,2.8009514454913322,0.0,0.0,0.0,0.013811235369235755,1,0,0,0,0.11203805781965329,0.11203805781965329,1500.0
472,472,1500.0,2050.0,1,0,0,0,1,0,0.1,0,105.211,-46.081,72.425,0.0,0.0,0.3972014602188721,0.0,0.0,0.0,0.1895996079666287,1,0,0,0,0.015888058408754884,0.015888058408754884,1500.0
473,473,1500.0,2050.0,1,0,0,0,1,0,0.1,0,105.589,-46.205,72.425,0.0,0.0,0.3978190543450614,0.0,0.0,0.0,0.10131598334277454,1,0,0,0,0.015912762173802456,0.015912762173802456,1500.0
474,474,1500.0,2050.0,1,0,0,0,1,0,0.1,0,105.952,-46.365,72.425,0.0,0.0,0.39669761784008845,0.0,0.0,0.0,0.09817181374446975,1,0,0,0,0.01586790471360354,0.01586790471360354,1500.0
475,475,1500.0,2050.0,1,0,0,0,1,0,0.1,0,106.297,-46.562,72.425,0.0,0.0,0.39728327425150617,0.0,0.0,0.0,0.10368097800293655,1,0,0,0,0.015891330970060246,0.015891330970060246,1500.0
476,476,1500.0,2050.0,1,0,0,0,1,0,0.1,0,106.621,-46.792,72.425,0.0,0.0,0.39733612974407523,0.0,0.0,0.0,0.09848989984282842,1,0,0,0,0.01589344518976301,0.01589344518976301,1500.0
477,477,1500.0,2050.0,1,0,0,0,1,0,0.1,0,106.92,-47.053,72.425,0.0,0.0,0.3968904130865366,0.0,0.0,0.0,0.10032107842644847,1,0,0,0,0.015875616523461464,0.015875616523461464,1500.0
478,478,1500.0,2050.0,1,0,0,0,1,0,0.1,0,107.191,-47.344,72.425,0.0,0.0,0.3976455708291024,0.0,0.0,0.0,0.10332545508667464,1,0,0,0,0.015905822833164097,0.015905822833164097,1500.0
479,479,1500.0,2050.0,1,0,0,0,1,0,0.1,0,107.432,-47.66,72.425,0.0,0.0,0.397412883535495,0.0,0.0,0.0,0.09827271151490462,1,0,0,0,0.0158965153414198,0.0158965153414198,1500.0
480,480,1500.0,2050.0,1,0,0,0,1,0,0.1,0,107.64,-47.998,72.425,0.0,0.0,0.39687277558431744,0.0,0.0,0.0,0.09989829244448738,1,0,0,0,0.015874911023372698,0.015874911023372698,1500.0
481,481,1500.0,2050.0,1,0,0,0,1,0,0.1,0,108.087,-48.925,72.425,0.0,0.0,1.0291443047503113,0.0,0.0,0.0,0.10234798099654514,1,0,0,0,0.041165772190012447,0.041165772190012447,1500.0
