Block_ID,N_Number,Cmd_F,Cmd_S,Is_G01,Is_G02,Is_G03,Is_Traori,Is_Cycle800,Is_MCALL_Sub,C832_Tol,C832_Mode,Tgt_X,Tgt_Y,Tgt_Z,Tgt_B,Tgt_C,Delta_3D,Delta_Rot,Tool_Vector_Delta,Kinematic_Blend_Ratio,Sharpness_Angle,Is_Motion_Block,Is_Reversal_X,Is_Reversal_Y,Is_Reversal_Z,Theo_Duration,Duration_Sec,Target_Feedrate
126,126,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-25.473,66.432,3.0,3.0,0.18659046063504672,0.0,0.0,0.0,0.2186689458739575,1,0,0,0,0.012302667734178905,1.5957668960208583e-07,70157036.5071445
127,127,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-25.345,66.568,3.0,3.0,0.18676188047885697,0.0,0.0,0.0,0.2146849032080949,1,0,0,0,0.012313970141463097,1.5972329201206033e-07,70157036.5071445
128,128,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-25.191,66.674,3.0,3.0,0.18695453992883357,0.0,0.0,0.0,0.2128536130496266,1,0,0,0,0.012326672962340676,1.5988805904861293e-07,70157036.5071445
129,129,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-25.018,66.745,3.0,3.0,0.18700267377767388,0.0,0.0,0.0,0.2133947331759763,1,0,0,0,0.012329846622703772,1.5992922428412176e-07,70157036.5071445
130,130,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-24.834,66.778,3.0,3.0,0.1869358178627105,0.0,0.0,0.0,0.21198241723170017,1,0,0,0,0.012325438540398493,1.598720474833686e-07,70157036.5071445
131,131,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-24.647,66.771,3.0,3.0,0.18713097017864389,0.0,0.0,0.0,0.21487684533248347,1,0,0,1,0.012338305726064432,1.600389464793775e-07,70157036.5071445
132,132,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-24.472,66.726,3.0,3.0,0.1806931099959242,0.0,0.0,0.0,0.2142742862846225,1,0,0,0,0.011913831428302695,1.5453313223473157e-07,70157036.5071445
133,133,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-2.817,58.927,3.0,3.0,23.01659023400295,0.0,0.0,0.0,0.09399642054218811,1,0,0,0,1.5175773780661288,1.968434647178323e-05,70157036.5071445
134,134,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,18.715,51.131,3.0,3.0,22.89988296913327,0.0,0.0,0.0,0.0016967389038232883,1,0,0,0,1.5098823935692265,1.958453558693396e-05,70157036.5071445
135,135,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,40.233,43.297,3.0,3.0,22.899691700981478,0.0,0.0,0.0,0.0017684210976243256,1,0,0,0,1.5098697824822953,1.958437200976937e-05,70157036.5071445
136,136,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,61.737,35.426,3.0,3.0,22.89922830577485,0.0,0.0,0.0,0.0017274368772772948,1,0,0,0,1.509839228952188,1.9583975702944256e-05,70157036.5071445
137,137,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.032,27.22,3.0,3.0,23.75721913440207,0.0,0.0,0.0,0.0017975000162673146,1,0,0,0,1.566410052817719,2.031775027896117e-05,70157036.5071445
138,138,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.199,27.137,3.0,3.0,0.18648860555004498,0.0,0.0,0.0,0.10857304286766559,1,0,0,0,0.01229595201428868,1.594895806618517e-07,70157036.5071445
139,139,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.345,27.02,3.0,3.0,0.18709623192357572,0.0,0.0,0.0,0.21432613450762195,1,0,0,0,0.012336015291664334,1.6000923748071026e-07,70157036.5071445
140,140,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.463,26.875,3.0,3.0,0.18694651641578855,0.0,0.0,0.0,0.21212569346736196,1,0,0,0,0.012326143939502541,1.5988119714556417e-07,70157036.5071445
141,141,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.547,26.709,3.0,3.0,0.18604300578092328,0.0,0.0,0.0,0.21463970248943576,1,0,0,0,0.012266571809731206,1.591084929267023e-07,70157036.5071445
142,142,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.594,26.528,3.0,3.0,0.1870026737776764,0.0,0.0,0.0,0.21439773256485428,1,0,0,0,0.012329846622703939,1.5992922428412394e-07,70157036.5071445
143,143,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.604,26.373,3.0,3.0,0.1553222456700886,0.0,0.0,0.0,0.18963069227706952,1,0,0,0,0.010241027187038808,1.3283535343252808e-07,70157036.5071445
144,144,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.597,25.919,3.0,3.0,0.45405396155082783,0.0,0.0,0.0,0.07984411998789935,1,0,1,0,0.02993762383851612,3.8831796565801824e-07,70157036.5071445
145,145,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.597,0.719,3.0,3.0,25.2,0.0,0.0,0.0,0.015417280562313326,1,0,0,0,1.6615384615384616,2.1551651484680714e-05,70157036.5071445
146,146,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.681,0.552,3.0,3.0,0.1869358178627106,0.0,0.0,0.0,0.46603994893440004,1,0,0,0,0.012325438540398501,1.598720474833687e-07,70157036.5071445
147,147,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.727,0.371,3.0,3.0,0.1867538486885896,0.0,0.0,0.0,0.21716520162501868,1,0,0,0,0.01231344057287404,1.5971642303013015e-07,70157036.5071445
148,148,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.735,0.184,3.0,3.0,0.1871710447692162,0.0,0.0,0.0,0.20612006902515817,1,0,0,0,0.012340948006761507,1.6007321924165552e-07,70157036.5071445
149,149,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.702,0.0,3.0,3.0,0.18693581786270944,0.0,0.0,0.0,0.22021583814313028,1,0,1,0,0.012325438540398425,1.598720474833677e-07,70157036.5071445
150,150,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.631,-0.173,3.0,3.0,0.18700267377767546,0.0,0.0,0.0,0.21198241723169436,1,0,0,0,0.012329846622703877,1.5992922428412314e-07,70157036.5071445
151,151,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.525,-0.326,3.0,3.0,0.1861316738225895,0.0,0.0,0.0,0.21644087583188326,1,0,0,0,0.01227241805423667,1.5918432398748878e-07,70157036.5071445
152,152,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.41,-0.438,3.0,3.0,0.16052725625264416,0.0,0.0,0.0,0.19272880016386335,1,0,0,0,0.010584214697976537,1.3728680478369128e-07,70157036.5071445
153,153,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.254,-0.539,3.0,3.0,0.18584133017172852,0.0,0.0,0.0,0.19761249812418558,1,0,0,0,0.012253274516817266,1.5893601505200683e-07,70157036.5071445
154,154,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,84.079,-0.606,3.0,3.0,0.18738729946291444,0.0,0.0,0.0,0.20892930761609663,1,0,0,0,0.012355206557994358,1.6025816550318373e-07,70157036.5071445
155,155,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,83.894,-0.633,3.0,3.0,0.18695988874621097,0.0,0.0,0.0,0.2207185039893294,1,0,0,0,0.012327025631618306,1.5989263348702458e-07,70157036.5071445
156,156,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,83.221,-0.622,3.0,3.0,0.6730898899849874,0.0,0.0,0.0,0.16126603382565066,1,0,0,1,0.044379553185823345,5.756428066197831e-07,70157036.5071445
157,157,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,5.521,-0.622,3.0,3.0,77.7,0.0,0.0,0.0,0.01634326984671718,1,0,0,0,5.1230769230769235,6.645092541109887e-05,70157036.5071445
158,158,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,4.915,-0.602,3.0,3.0,0.6063299431827525,0.0,0.0,0.0,0.03299132556052203,1,0,0,0,0.03997779845161006,5.185480801667039e-07,70157036.5071445
159,159,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,4.311,-0.542,3.0,3.0,0.6069728165247601,0.0,0.0,0.0,0.06602158931971298,1,0,0,0,0.04002018570492924,5.190978810482811e-07,70157036.5071445
160,160,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,3.712,-0.442,3.0,3.0,0.6072898813581531,0.0,0.0,0.0,0.06640647178603976,1,0,0,0,0.04004109107855955,5.193690425874609e-07,70157036.5071445
161,161,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,3.122,-0.303,3.0,3.0,0.6061526210452285,0.0,0.0,0.0,0.06595467368281555,1,0,0,0,0.039966106882102975,5.183964299719249e-07,70157036.5071445
162,162,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,2.541,-0.126,3.0,3.0,0.6073631533110977,0.0,0.0,0.0,0.06434071186516747,1,0,0,0,0.04004592219633611,5.194317065395825e-07,70157036.5071445
163,163,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,1.974,0.089,3.0,3.0,0.606394261186565,0.0,0.0,0.0,0.06672312732202859,1,0,0,0,0.03998203919911418,5.18603086484258e-07,70157036.5071445
164,164,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,1.422,0.341,3.0,3.0,0.6068014502289856,0.0,0.0,0.0,0.06582625334037409,1,0,0,0,0.04000888682828476,5.18951324433886e-07,70157036.5071445
165,165,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,0.888,0.629,3.0,3.0,0.6067124524847004,0.0,0.0,0.0,0.06634700830713135,1,0,0,0,0.04000301884514508,5.188752114034195e-07,70157036.5071445
166,166,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-20.434,13.413,3.0,3.0,24.860779151104662,0.0,0.0,0.0,0.045491014557226976,1,0,0,0,1.6391722517211866,2.1261541583421595e-05,70157036.5071445
167,167,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-20.965,13.707,3.0,3.0,0.606957164880685,0.0,0.0,0.0,0.03444390078973927,1,0,0,0,0.04001915372839681,5.190844953824767e-07,70157036.5071445
168,168,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-21.513,13.967,3.0,3.0,0.606550904706276,0.0,0.0,0.0,0.06265669948468773,1,0,0,0,0.03999236734327095,5.187370518233113e-07,70157036.5071445
169,169,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-22.078,14.189,3.0,3.0,0.6070494213818156,0.0,0.0,0.0,0.06861320094410758,1,0,0,0,0.0400252365746252,5.19163395380872e-07,70157036.5071445
170,170,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-22.656,14.374,3.0,3.0,0.6068846677911706,0.0,0.0,0.0,0.06462265534105395,1,0,0,0,0.04001437370051674,5.190224941123628e-07,70157036.5071445
171,171,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-23.245,14.52,3.0,3.0,0.6068253455484555,0.0,0.0,0.0,0.06678545467326849,1,0,0,0,0.040010462343854206,5.18971760290923e-07,70157036.5071445
172,172,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-23.842,14.627,3.0,3.0,0.6065129841973687,0.0,0.0,0.0,0.06563376432999846,1,0,0,0,0.03998986708993639,5.187046212839425e-07,70157036.5071445
173,173,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-24.445,14.695,3.0,3.0,0.6068220496982635,0.0,0.0,0.0,0.06505142787553912,1,0,0,0,0.04001024503505034,5.189689415998641e-07,70157036.5071445
174,174,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-25.051,14.723,3.0,3.0,0.6066465198119888,0.0,0.0,0.0,0.06612329002681175,1,0,0,0,0.03999867163595531,5.188188241818427e-07,70157036.5071445
175,175,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-58.401,14.723,3.0,3.0,33.35000000000001,0.0,0.0,0.0,0.04617178227580988,1,0,0,0,2.1989010989010995,2.852172924659135e-05,70157036.5071445
176,176,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-58.587,14.743,3.0,3.0,0.1870721785835616,0.0,0.0,0.0,0.10711532335222917,1,0,0,0,0.012334429357157908,1.599886664806695e-07,70157036.5071445
177,177,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-58.764,14.802,3.0,3.0,0.18657438194993378,0.0,0.0,0.0,0.21463523104441007,1,0,0,0,0.012301607601094536,1.5956293872042373e-07,70157036.5071445
178,178,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-58.925,14.897,3.0,3.0,0.18693849255837672,0.0,0.0,0.0,0.2113296281144002,1,0,0,0,0.012325614893958904,1.5987433494800453e-07,70157036.5071445
179,179,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-59.062,15.025,3.0,3.0,0.18749133313302818,0.0,0.0,0.0,0.2183687654652227,1,0,0,0,0.012362065920859002,1.603471376222696e-07,70157036.5071445
180,180,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-59.169,15.178,3.0,3.0,0.18670297265978386,0.0,0.0,0.0,0.20906020334378797,1,0,0,0,0.012310086109436298,1.5967291261577517e-07,70157036.5071445
181,181,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-59.241,15.35,3.0,3.0,0.1864617923329066,0.0,0.0,0.0,0.21384589225638947,1,0,0,0,0.012294184109861975,1.5946664934792517e-07,70157036.5071445
182,182,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-59.274,15.534,3.0,3.0,0.1869358178627105,0.0,0.0,0.0,0.21898012335955286,1,0,0,0,0.012325438540398493,1.598720474833686e-07,70157036.5071445
183,183,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-59.276,19.411,3.0,3.0,3.877000515862747,0.0,0.0,0.0,0.17694529712416354,1,0,0,0,0.255626407639302,3.3157049176111616e-06,70157036.5071445
184,184,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-59.257,19.597,3.0,3.0,0.18696791168540175,0.0,0.0,0.0,0.1023133039208121,1,0,1,0,0.012327554616619897,1.598994948992993e-07,70157036.5071445
185,185,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-59.198,19.774,3.0,3.0,0.1865743819499332,0.0,0.0,0.0,0.21995311321056074,1,0,0,0,0.012301607601094496,1.595629387204232e-07,70157036.5071445
186,186,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-59.102,19.935,3.0,3.0,0.1874486596377792,0.0,0.0,0.0,0.2159242135167573,1,0,0,0,0.01235925228380962,1.6031064221364898e-07,70157036.5071445
187,187,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-58.975,20.072,3.0,3.0,0.18681006396872452,0.0,0.0,0.0,0.20986270821940137,1,0,0,0,0.012317147074860956,1.597644997017802e-07,70157036.5071445
188,188,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-58.822,20.178,3.0,3.0,0.18613167382259246,0.0,0.0,0.0,0.21737439773958878,1,0,0,0,0.012272418054236867,1.5918432398749135e-07,70157036.5071445
189,189,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-58.649,20.25,3.0,3.0,0.18738463117342496,0.0,0.0,0.0,0.21150384223090485,1,0,0,0,0.012355030626819228,1.6025588351726558e-07,70157036.5071445
190,190,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-58.466,20.284,3.0,3.0,0.18613167382259221,0.0,0.0,0.0,0.21068282421460466,1,0,0,0,0.01227241805423685,1.591843239874911e-07,70157036.5071445
191,191,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-42.499,20.296,3.0,3.0,15.967004509299795,0.0,0.0,0.0,0.18294623654648437,1,0,0,0,1.0527695280857008,1.3655369699950579e-05,70157036.5071445
192,192,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-41.392,20.317,3.0,3.0,1.1071991690748322,0.0,0.0,0.0,0.018216364673907498,1,0,0,0,0.073002143015923,9.469035958741612e-07,70157036.5071445
193,193,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-40.286,20.378,3.0,3.0,1.1076809107319687,0.0,0.0,0.0,0.03612996970023235,1,0,0,0,0.07303390620210783,9.473155930289334e-07,70157036.5071445
194,194,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-39.183,20.478,3.0,3.0,1.1075238146423776,0.0,0.0,0.0,0.03531676461112921,1,0,0,0,0.07302354821817873,9.471812406411367e-07,70157036.5071445
195,195,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-38.084,20.618,3.0,3.0,1.1078813113325776,0.0,0.0,0.0,0.0362914384776472,1,0,0,0,0.0730471194285216,9.474869804853479e-07,70157036.5071445
196,196,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-36.991,20.798,3.0,3.0,1.1077224381585884,0.0,0.0,0.0,0.036513236523182495,1,0,0,0,0.07303664427419264,9.473511082918525e-07,70157036.5071445
197,197,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-35.784,21.043,3.0,3.0,1.2316143877042043,0.0,0.0,0.0,0.03704247012246593,1,0,0,0,0.08120534424423324,1.0533065098142637e-06,70157036.5071445
198,198,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-34.705,21.293,3.0,3.0,1.1075834054372615,0.0,0.0,0.0,0.027416799338355557,1,0,0,0,0.07302747728157769,9.47232204134908e-07,70157036.5071445
199,199,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-33.636,21.582,3.0,3.0,1.1073761781797509,0.0,0.0,0.0,0.03635581328186116,1,0,0,0,0.07301381394591763,9.470549783558605e-07,70157036.5071445
200,200,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-32.578,21.91,3.0,3.0,1.1076768481827177,0.0,0.0,0.0,0.03658850951996361,1,0,0,0,0.07303363834171765,9.47312118638235e-07,70157036.5071445
201,201,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-31.532,22.276,3.0,3.0,1.108184100228841,0.0,0.0,0.0,0.03596673158685907,1,0,0,0,0.07306708353157194,9.477459328966851e-07,70157036.5071445
202,202,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-30.501,22.679,3.0,3.0,1.106964317401422,0.0,0.0,0.0,0.036032309602562214,1,0,0,0,0.07298665829020365,9.467027450243227e-07,70157036.5071445
203,203,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-29.574,23.076,3.0,3.0,1.0084334385570526,0.0,0.0,0.0,0.03200941225562782,1,0,0,0,0.06649011682793753,8.624367465587214e-07,70157036.5071445
204,204,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-28.567,23.538,3.0,3.0,1.1079228312477374,0.0,0.0,0.0,0.02550697783071581,1,0,0,0,0.07304985700534532,9.475224893242842e-07,70157036.5071445
205,205,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-27.578,24.036,3.0,3.0,1.10730528762397,0.0,0.0,0.0,0.036336394562905175,1,0,0,0,0.07300913984333868,9.469943510323786e-07,70157036.5071445
206,206,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-26.607,24.57,3.0,3.0,1.1081502605693863,0.0,0.0,0.0,0.0363289338423428,1,0,0,0,0.07306485234523426,9.477169923987911e-07,70157036.5071445
207,207,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-25.656,25.138,3.0,3.0,1.1077116050669518,0.0,0.0,0.0,0.03560313166437601,1,0,0,0,0.0730359300044144,9.47341843569017e-07,70157036.5071445
208,208,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-24.727,25.74,3.0,3.0,1.1069981933137891,0.0,0.0,0.0,0.03656721728581842,1,0,0,0,0.07298889186684324,9.46731716526587e-07,70157036.5071445
209,209,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-23.89,26.322,3.0,3.0,1.019457208518337,0.0,0.0,0.0,0.03261790933829357,1,0,0,0,0.06721695880340685,8.718645421243127e-07,70157036.5071445
210,210,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-22.996,26.977,3.0,3.0,1.108269371587975,0.0,0.0,0.0,0.024720325571910874,1,0,0,0,0.07307270581898737,9.478188590321486e-07,70157036.5071445
211,211,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-22.127,27.664,3.0,3.0,1.1077589990607168,0.0,0.0,0.0,0.03664840005921691,1,0,0,0,0.07303905488312418,9.473823760625129e-07,70157036.5071445
212,212,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-21.284,28.381,3.0,3.0,1.1066788151943625,0.0,0.0,0.0,0.035843225788778056,1,0,0,0,0.07296783396885906,9.464585766090587e-07,70157036.5071445
213,213,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-20.467,29.129,3.0,3.0,1.107697160779968,0.0,0.0,0.0,0.03653335589357998,1,0,0,0,0.07303497763384405,9.47329490464294e-07,70157036.5071445
214,214,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-19.677,29.906,3.0,3.0,1.1080744559820854,0.0,0.0,0.0,0.03576500504373669,1,0,0,0,0.07305985424057707,9.47652162476313e-07,70157036.5071445
215,215,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-18.955,30.665,3.0,3.0,1.0475519080217468,0.0,0.0,0.0,0.033273840560836015,1,0,0,0,0.06906935657286242,8.958918108649602e-07,70157036.5071445
216,216,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-18.213,31.487,3.0,3.0,1.1073608264698525,0.0,0.0,0.0,0.026128430731984804,1,0,0,0,0.073012801745265,9.470418492010421e-07,70157036.5071445
217,217,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-17.5,32.335,3.0,3.0,1.1079138053115891,0.0,0.0,0.0,0.035162020524095866,1,0,0,0,0.0730492618886762,9.475147701246734e-07,70157036.5071445
218,218,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-16.819,33.208,3.0,3.0,1.1071991690748313,0.0,0.0,0.0,0.03666076507429289,1,0,0,0,0.07300214301592295,9.469035958741603e-07,70157036.5071445
219,219,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-16.17,34.106,3.0,3.0,1.1079733751313712,0.0,0.0,0.0,0.03665879313701958,1,0,0,0,0.0730531895691014,9.475657156800285e-07,70157036.5071445
220,220,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-15.553,35.026,3.0,3.0,1.1077404930758847,0.0,0.0,0.0,0.03505350247987461,1,0,0,0,0.0730378347083001,9.473665492952318e-07,70157036.5071445
221,221,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-14.999,35.916,3.0,3.0,1.0483396396206663,0.0,0.0,0.0,0.03397743065010641,1,0,0,0,0.06912129492004393,8.965654980428723e-07,70157036.5071445
222,222,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-14.438,36.871,3.0,3.0,1.1075856626013223,0.0,0.0,0.0,0.025650331655623207,1,0,0,0,0.07302762610558168,9.472341345163834e-07,70157036.5071445
223,223,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-13.912,37.845,3.0,3.0,1.1069561870281919,0.0,0.0,0.0,0.0359639065152882,1,0,0,0,0.07298612222163903,9.466957917318507e-07,70157036.5071445
224,224,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-13.421,38.838,3.0,3.0,1.1077589990607188,0.0,0.0,0.0,0.03595827664037092,1,0,0,0,0.07303905488312433,9.473823760625145e-07,70157036.5071445
225,225,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-12.966,39.848,3.0,3.0,1.107756742249848,0.0,0.0,0.0,0.0359412488831199,1,0,0,0,0.07303890608240757,9.473804459830956e-07,70157036.5071445
226,226,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-12.549,40.874,3.0,3.0,1.1075039503315582,0.0,0.0,0.0,0.03722601359641722,1,0,0,0,0.07302223848339945,9.471642522005113e-07,70157036.5071445
227,227,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-12.196,41.828,3.0,3.0,1.017214333363427,0.0,0.0,0.0,0.03164116090859578,1,0,0,0,0.06706907692506112,8.699463808678732e-07,70157036.5071445
228,228,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-11.838,42.876,3.0,3.0,1.1074601572968614,0.0,0.0,0.0,0.02522361198656154,1,0,0,0,0.07301935103056229,9.47126799334589e-07,70157036.5071445
229,229,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-11.518,43.937,3.0,3.0,1.108206208248266,0.0,0.0,0.0,0.0362486363245813,1,0,0,0,0.07306854120318237,9.477648402113543e-07,70157036.5071445
230,230,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-11.323,44.664,3.0,3.0,0.752697814531174,0.0,0.0,0.0,0.030868863245435536,1,0,0,0,0.04962842733172576,6.437254353990757e-07,70157036.5071445
231,231,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-11.258,44.839,3.0,3.0,0.18668154702594247,0.0,0.0,0.0,0.09357863692605174,1,0,0,0,0.01230867343028192,1.5965458889381532e-07,70157036.5071445
232,232,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-11.157,44.996,3.0,3.0,0.18668154702594722,0.0,0.0,0.0,0.21602344940006601,1,0,0,0,0.012308673430282234,1.596545888938194e-07,70157036.5071445
233,233,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-11.025,45.129,3.0,3.0,0.18738463117342025,0.0,0.0,0.0,0.20996526270268992,1,0,0,0,0.012355030626818917,1.6025588351726153e-07,70157036.5071445
234,234,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-10.868,45.23,3.0,3.0,0.18668154702594422,0.0,0.0,0.0,0.21751239669052003,1,0,0,0,0.012308673430282037,1.5965458889381682e-07,70157036.5071445
235,235,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-10.693,45.295,3.0,3.0,0.18668154702594705,0.0,0.0,0.0,0.2160234494000655,1,0,0,0,0.012308673430282224,1.5965458889381923e-07,70157036.5071445
236,236,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-10.508,45.322,3.0,3.0,0.18695988874622343,0.0,0.0,0.0,0.2107131203218525,1,0,0,0,0.012327025631619127,1.5989263348703524e-07,70157036.5071445
237,237,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-10.322,45.309,3.0,3.0,0.18645374761586347,0.0,0.0,0.0,0.21470176224340537,1,0,0,1,0.012293653688958031,1.5945976931070268e-07,70157036.5071445
238,238,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,-10.178,45.271,3.0,3.0,0.1489295135290493,0.0,0.0,0.0,0.1882282435994629,1,0,0,0,0.0098195283645527,1.273681337841711e-07,70157036.5071445
239,239,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,11.342,37.483,3.0,3.0,22.885876518062403,0.0,0.0,0.0,0.08922571490982875,1,0,0,0,1.5089588913008176,1.95725569301079e-05,70157036.5071445
240,240,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,32.849,29.657,3.0,3.0,22.88661890712562,0.0,0.0,0.0,0.0017545608558652578,1,0,0,0,1.5090078400302604,1.9573191839249033e-05,70157036.5071445
241,241,910.0,1820.0,1,0,0,1,1,0,0.005,3,374.9,54.342,21.794,3.0,3.0,22.886149042597797,0.0,0.0,0.0,0.0017284205059902198,1,0,0,0,1.508976859951503,1.957278999970345e-05,70157036.5071445
